pdf_name,md_name,updated,flagged,reason,alpha_ratio,keyword_hits,pii_nic,pii_slmc,pii_email,pii_phone
EPID_Immunization_en_6903083a5274f_Chikungunya_Situation_Report_30_09_2025.pdf,PDF_EXTRACT_EPID_Immunization_en_6903083a5274f_Chikungunya_Situation_Report_30_09_2025.md,1,0,,0.9018,3,text_no_ocr,0.58
EPID_Immunization_en_691ee2b32668a_Chikungunya_surveillance.pdf,PDF_EXTRACT_EPID_Immunization_en_691ee2b32668a_Chikungunya_surveillance.md,1,0,,0.8473,4,ocr_retry,1.20
EPID_Immunization_en_69206beb3b661_Chikungunya_-_Situation_Report_Updated_31-10-2025.pdf,PDF_EXTRACT_EPID_Immunization_en_69206beb3b661_Chikungunya_-_Situation_Report_Updated_31-10-2025.md,1,0,,0.8963,3,text_no_ocr,0.38
EPID_Immunization_en_692e9a9d780b1_Health_Emergency_Response-Floods_and_Landslides_2025_nw.pdf,PDF_EXTRACT_EPID_Immunization_en_692e9a9d780b1_Health_Emergency_Response-Floods_and_Landslides_2025_nw.md,1,0,,0.9293,3,ocr_retry,0.91
EPID_Immunization_en_693991333e67b_Guidelines_for_early_management_-_Leptospirosis_1_.pdf,PDF_EXTRACT_EPID_Immunization_en_693991333e67b_Guidelines_for_early_management_-_Leptospirosis_1_.md,1,0,,0.8934,5,ocr_retry,1.23
EPID_Immunization_en_6945702b8d058_November_-_Chikungunya_-_Situation_Report.pdf,PDF_EXTRACT_EPID_Immunization_en_6945702b8d058_November_-_Chikungunya_-_Situation_Report.md,1,0,,0.8730,3,text_no_ocr,0.63
EPID_Immunization_en_695c8e00eef59_December_-_Chikungunya_-_Situation_Report.pdf,PDF_EXTRACT_EPID_Immunization_en_695c8e00eef59_December_-_Chikungunya_-_Situation_Report.md,1,0,,0.8895,3,text_no_ocr,0.62
EPID_Reports_en_63ec87e11b430_WER.pdf,PDF_EXTRACT_EPID_Reports_en_63ec87e11b430_WER.md,1,1,keyword_hits<1,0.9557,0,ocr_retry,0.00
EPID_Reports_en_640feff0076ea_Vol_50_no_01-english.pdf,PDF_EXTRACT_EPID_Reports_en_640feff0076ea_Vol_50_no_01-english.md,1,0,,0.5546,8,text_no_ocr,1.06
EPID_Reports_en_64100cf21b53d_Vol_50_no_02-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64100cf21b53d_Vol_50_no_02-english_1.md,1,0,,0.6112,6,text_no_ocr,1.64
EPID_Reports_en_64100fae82b04_Vol_50_no_03-english.pdf,PDF_EXTRACT_EPID_Reports_en_64100fae82b04_Vol_50_no_03-english.md,1,0,,0.5881,8,text_no_ocr,1.07
EPID_Reports_en_64100ff0b2b95_Vol_50_no_04-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64100ff0b2b95_Vol_50_no_04-english_1.md,1,0,,0.4783,8,text_no_ocr,1.13
EPID_Reports_en_6410103be192c_Vol_50_no_05-english.pdf,PDF_EXTRACT_EPID_Reports_en_6410103be192c_Vol_50_no_05-english.md,1,0,,0.5532,10,text_no_ocr,1.40
EPID_Reports_en_641010795ce55_Vol_50_no_06-english.pdf,PDF_EXTRACT_EPID_Reports_en_641010795ce55_Vol_50_no_06-english.md,1,0,,0.4681,7,text_no_ocr,1.39
EPID_Reports_en_641010b06da65_Vol_50_no_07-english.pdf,PDF_EXTRACT_EPID_Reports_en_641010b06da65_Vol_50_no_07-english.md,1,0,,0.4208,6,text_no_ocr,1.34
EPID_Reports_en_641010deea21b_Vol_50_no_08-english.pdf,PDF_EXTRACT_EPID_Reports_en_641010deea21b_Vol_50_no_08-english.md,1,0,,0.5183,7,text_no_ocr,1.28
EPID_Reports_en_641011177e0c3_Vol_50_no_09-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_641011177e0c3_Vol_50_no_09-english_1.md,1,0,,0.4774,7,text_no_ocr,1.14
EPID_Reports_en_64251491ca316_Vol_50_no_10-english.pdf,PDF_EXTRACT_EPID_Reports_en_64251491ca316_Vol_50_no_10-english.md,1,0,,0.5750,7,text_no_ocr,1.33
EPID_Reports_en_642516aa215e1_Vol_50_no_11-english.pdf,PDF_EXTRACT_EPID_Reports_en_642516aa215e1_Vol_50_no_11-english.md,1,0,,0.6167,7,text_no_ocr,1.15
EPID_Reports_en_642a655f53f67_Vol_50_no_12-english.pdf,PDF_EXTRACT_EPID_Reports_en_642a655f53f67_Vol_50_no_12-english.md,1,0,,0.5633,8,text_no_ocr,1.18
EPID_Reports_en_6450920810c68_Vol_50_no_14-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_6450920810c68_Vol_50_no_14-english_1.md,1,0,,0.5830,6,text_no_ocr,1.09
EPID_Reports_en_6450923441161_Vol_50_no_15-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_6450923441161_Vol_50_no_15-english_1.md,1,0,,0.5754,6,text_no_ocr,1.14
EPID_Reports_en_6450a83ec365f_Vol_50_no_16-english.pdf,PDF_EXTRACT_EPID_Reports_en_6450a83ec365f_Vol_50_no_16-english.md,1,0,,0.6154,7,text_no_ocr,1.13
EPID_Reports_en_6451e6375bec8_Vol_50_no_13-english_2.pdf,PDF_EXTRACT_EPID_Reports_en_6451e6375bec8_Vol_50_no_13-english_2.md,1,0,,0.6194,8,text_no_ocr,1.50
EPID_Reports_en_6459f61e65d12_vol_49_no_45-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_6459f61e65d12_vol_49_no_45-english_1.md,1,0,,0.4763,6,text_no_ocr,1.11
EPID_Reports_en_6459f68898aa0_vol_49_no_46-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_6459f68898aa0_vol_49_no_46-english_1.md,1,0,,0.4852,6,text_no_ocr,1.16
EPID_Reports_en_6459f6e589303_vol_49_no_47-english_2.pdf,PDF_EXTRACT_EPID_Reports_en_6459f6e589303_vol_49_no_47-english_2.md,1,0,,0.5583,7,text_no_ocr,1.15
EPID_Reports_en_6459f732c85fb_vol_49_no_48-english_2.pdf,PDF_EXTRACT_EPID_Reports_en_6459f732c85fb_vol_49_no_48-english_2.md,1,0,,0.5681,9,text_no_ocr,1.58
EPID_Reports_en_6459f77cb2316_vol_49_no_49-english_2.pdf,PDF_EXTRACT_EPID_Reports_en_6459f77cb2316_vol_49_no_49-english_2.md,1,0,,0.5142,8,text_no_ocr,1.74
EPID_Reports_en_6459f7dbd4561_vol_49_no_50-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_6459f7dbd4561_vol_49_no_50-english_1.md,1,0,,0.5731,7,text_no_ocr,1.10
EPID_Reports_en_6459f8449d423_vol_49_no_51-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_6459f8449d423_vol_49_no_51-english_1.md,1,0,,0.5416,7,text_no_ocr,1.26
EPID_Reports_en_6459f889a4a8c_vol_49_no_52-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_6459f889a4a8c_vol_49_no_52-english_1.md,1,0,,0.6290,9,text_no_ocr,1.14
EPID_Reports_en_6462f8356b93c_Vol_50_no_18-english.pdf,PDF_EXTRACT_EPID_Reports_en_6462f8356b93c_Vol_50_no_18-english.md,1,0,,0.4547,6,text_no_ocr,1.30
EPID_Reports_en_647d696889d75_Vol_50_no_17-english_2.pdf,PDF_EXTRACT_EPID_Reports_en_647d696889d75_Vol_50_no_17-english_2.md,1,0,,0.5879,7,text_no_ocr,1.08
EPID_Reports_en_647d69972f0bb_Vol_50_no_19-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_647d69972f0bb_Vol_50_no_19-english_1.md,1,0,,0.4543,6,text_no_ocr,1.23
EPID_Reports_en_647d69c44d4cb_Vol_50_no_20-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_647d69c44d4cb_Vol_50_no_20-english_1.md,1,0,,0.5636,6,text_no_ocr,1.13
EPID_Reports_en_64869d494b29c_Vol_50_no_21-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64869d494b29c_Vol_50_no_21-english_1.md,1,0,,0.4439,7,text_no_ocr,1.39
EPID_Reports_en_64912ab8a22d8_Vol_50_no_22-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64912ab8a22d8_Vol_50_no_22-english_1.md,1,0,,0.5885,8,text_no_ocr,1.32
EPID_Reports_en_64912b0a89f59_Vol_50_no_23-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64912b0a89f59_Vol_50_no_23-english_1.md,1,0,,0.6265,7,text_no_ocr,1.40
EPID_Reports_en_64ab8e17d4370_Vol_50_no_24-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64ab8e17d4370_Vol_50_no_24-english_1.md,1,0,,0.5656,7,text_no_ocr,1.33
EPID_Reports_en_64b4bcc21a358_Vol_50_no_25-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64b4bcc21a358_Vol_50_no_25-english_1.md,1,0,,0.5465,7,text_no_ocr,1.13
EPID_Reports_en_64b4cbff23f46_Vol_50_no_26-english_2.pdf,PDF_EXTRACT_EPID_Reports_en_64b4cbff23f46_Vol_50_no_26-english_2.md,1,0,,0.5808,7,text_no_ocr,1.31
EPID_Reports_en_64c772c1952be_Vol_50_no_27-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64c772c1952be_Vol_50_no_27-english_1.md,1,0,,0.6275,10,text_no_ocr,1.22
EPID_Reports_en_64c773234ebd6_Vol_50_no_28-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64c773234ebd6_Vol_50_no_28-english_1.md,1,0,,0.5894,6,text_no_ocr,1.19
EPID_Reports_en_64c78901a4223_Vol_50_no_29-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_64c78901a4223_Vol_50_no_29-english_1.md,1,0,,0.5719,7,text_no_ocr,1.07
EPID_Reports_en_6507d4a364766_Vol_50_no_35-english_1.pdf,PDF_EXTRACT_EPID_Reports_en_6507d4a364766_Vol_50_no_35-english_1.md,1,0,,0.5311,7,text_no_ocr,1.38
EPID_Reports_en_6509214a67f69_Vol_50_no_36-english.pdf,PDF_EXTRACT_EPID_Reports_en_6509214a67f69_Vol_50_no_36-english.md,1,0,,0.5226,9,text_no_ocr,1.28
EPID_Reports_en_65125ac74566c_Vol_50_no_37-english.pdf,PDF_EXTRACT_EPID_Reports_en_65125ac74566c_Vol_50_no_37-english.md,1,0,,0.5934,8,text_no_ocr,0.63
EPID_Reports_en_65851ecfb2759_Vol_50_no_48-english.pdf,PDF_EXTRACT_EPID_Reports_en_65851ecfb2759_Vol_50_no_48-english.md,1,0,,0.5409,6,text_no_ocr,1.93
EPID_Reports_en_6585409665879_Vol_50_no_49-english.pdf,PDF_EXTRACT_EPID_Reports_en_6585409665879_Vol_50_no_49-english.md,1,0,,0.6272,6,text_no_ocr,1.53
EPID_Reports_en_6586cba6eaffd_Vol_50_no_46-english.pdf,PDF_EXTRACT_EPID_Reports_en_6586cba6eaffd_Vol_50_no_46-english.md,1,0,,0.5479,8,text_no_ocr,1.70
EPID_Reports_en_658bf46e36e50_Vol_50_no_50-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bf46e36e50_Vol_50_no_50-english.md,1,0,,0.5700,7,text_no_ocr,1.48
EPID_Reports_en_658bf999350ba_Vol_50_no_45-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bf999350ba_Vol_50_no_45-english.md,1,0,,0.5214,6,text_no_ocr,1.58
EPID_Reports_en_658bfa11e502e_Vol_50_no_44-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bfa11e502e_Vol_50_no_44-english.md,1,0,,0.5279,7,text_no_ocr,1.66
EPID_Reports_en_658bfaa1cb3bf_Vol_50_no_43-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bfaa1cb3bf_Vol_50_no_43-english.md,1,0,,0.5300,7,text_no_ocr,1.63
EPID_Reports_en_658bfb119b032_Vol_50_no_42-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bfb119b032_Vol_50_no_42-english.md,1,0,,0.5338,7,text_no_ocr,1.70
EPID_Reports_en_658bfc0e47143_Vol_50_no_41-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bfc0e47143_Vol_50_no_41-english.md,1,0,,0.5696,6,text_no_ocr,1.49
EPID_Reports_en_658bfcac2f526_Vol_50_no_40-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bfcac2f526_Vol_50_no_40-english.md,1,0,,0.5744,8,text_no_ocr,1.40
EPID_Reports_en_658bfd0d99fc6_Vol_50_no_39-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bfd0d99fc6_Vol_50_no_39-english.md,1,0,,0.5322,8,text_no_ocr,1.68
EPID_Reports_en_658bfd691ab24_Vol_50_no_38-english.pdf,PDF_EXTRACT_EPID_Reports_en_658bfd691ab24_Vol_50_no_38-english.md,1,0,,0.5160,9,text_no_ocr,1.69
EPID_Reports_en_6592f6eec67ef_Vol_50_no_34-english.pdf,PDF_EXTRACT_EPID_Reports_en_6592f6eec67ef_Vol_50_no_34-english.md,1,0,,0.4534,7,text_no_ocr,1.20
EPID_Reports_en_6592f77ef271b_Vol_50_no_33-english.pdf,PDF_EXTRACT_EPID_Reports_en_6592f77ef271b_Vol_50_no_33-english.md,1,0,,0.5442,7,text_no_ocr,1.34
EPID_Reports_en_6592f8ce36f5c_Vol_50_no_32-english.pdf,PDF_EXTRACT_EPID_Reports_en_6592f8ce36f5c_Vol_50_no_32-english.md,1,0,,0.6169,10,text_no_ocr,1.01
EPID_Reports_en_6592fa2472186_Vol_50_no_31-english.pdf,PDF_EXTRACT_EPID_Reports_en_6592fa2472186_Vol_50_no_31-english.md,1,0,,0.6154,6,text_no_ocr,1.46
EPID_Reports_en_65938b8caa4b2_Vol_50_no_51-english.pdf,PDF_EXTRACT_EPID_Reports_en_65938b8caa4b2_Vol_50_no_51-english.md,1,0,,0.5016,7,text_no_ocr,1.54
EPID_Reports_en_6597d07b07eb4_Vol_50_no_47-english.pdf,PDF_EXTRACT_EPID_Reports_en_6597d07b07eb4_Vol_50_no_47-english.md,1,0,,0.5524,8,text_no_ocr,1.93
EPID_Reports_en_659e7c802c6b3_Vol_50_no_52-english.pdf,PDF_EXTRACT_EPID_Reports_en_659e7c802c6b3_Vol_50_no_52-english.md,1,0,,0.6038,8,text_no_ocr,1.52
EPID_Reports_en_65b8d3689b762_Vol_51_no_01-english.pdf,PDF_EXTRACT_EPID_Reports_en_65b8d3689b762_Vol_51_no_01-english.md,1,0,,0.5427,8,text_no_ocr,1.11
EPID_Reports_en_65c256e1a3188_Vol_50_no_30-english.pdf,PDF_EXTRACT_EPID_Reports_en_65c256e1a3188_Vol_50_no_30-english.md,1,0,,0.5540,10,text_no_ocr,1.18
EPID_Reports_en_65fc47cc869e2_Vol_51_no_09-english.pdf,PDF_EXTRACT_EPID_Reports_en_65fc47cc869e2_Vol_51_no_09-english.md,1,0,,0.5298,7,text_no_ocr,1.35
EPID_Reports_en_65fc4e4076150_Vol_51_no_08-english.pdf,PDF_EXTRACT_EPID_Reports_en_65fc4e4076150_Vol_51_no_08-english.md,1,0,,0.4985,6,text_no_ocr,1.46
EPID_Reports_en_65fc547b1177c_Vol_51_no_07-english.pdf,PDF_EXTRACT_EPID_Reports_en_65fc547b1177c_Vol_51_no_07-english.md,1,0,,0.4882,6,text_no_ocr,2.07
EPID_Reports_en_65fc60581a048_Vol_51_no_06-english.pdf,PDF_EXTRACT_EPID_Reports_en_65fc60581a048_Vol_51_no_06-english.md,1,0,,0.5178,6,text_no_ocr,1.53
EPID_Reports_en_65fc628912f33_Vol_51_no_05-english.pdf,PDF_EXTRACT_EPID_Reports_en_65fc628912f33_Vol_51_no_05-english.md,1,0,,0.5945,6,text_no_ocr,1.32
EPID_Reports_en_65fc6756ec7d6_Vol_51_no_04-english.pdf,PDF_EXTRACT_EPID_Reports_en_65fc6756ec7d6_Vol_51_no_04-english.md,1,0,,0.5079,9,text_no_ocr,1.42
EPID_Reports_en_65fc71dbe22ce_Vol_51_no_03-english.pdf,PDF_EXTRACT_EPID_Reports_en_65fc71dbe22ce_Vol_51_no_03-english.md,1,0,,0.5816,7,text_no_ocr,1.52
EPID_Reports_en_65fc755050a91_Vol_51_no_02-english.pdf,PDF_EXTRACT_EPID_Reports_en_65fc755050a91_Vol_51_no_02-english.md,1,0,,0.6396,7,text_no_ocr,1.28
EPID_Reports_en_6602904aa6a75_Vol_51_no_10-english.pdf,PDF_EXTRACT_EPID_Reports_en_6602904aa6a75_Vol_51_no_10-english.md,1,0,,0.5003,7,text_no_ocr,1.43
EPID_Reports_en_660e6d977a71b_Vol_51_no_11-english.pdf,PDF_EXTRACT_EPID_Reports_en_660e6d977a71b_Vol_51_no_11-english.md,1,0,,0.4956,7,text_no_ocr,1.19
EPID_Reports_en_661ea4cf29914_Vol_51_no_12-english.pdf,PDF_EXTRACT_EPID_Reports_en_661ea4cf29914_Vol_51_no_12-english.md,1,0,,0.4992,6,text_no_ocr,1.73
EPID_Reports_en_661ea55c0d8b5_Vol_51_no_13-english.pdf,PDF_EXTRACT_EPID_Reports_en_661ea55c0d8b5_Vol_51_no_13-english.md,1,0,,0.5260,9,text_no_ocr,1.27
EPID_Reports_en_6642eb38460d8_Vol_51_no_17-english.pdf,PDF_EXTRACT_EPID_Reports_en_6642eb38460d8_Vol_51_no_17-english.md,1,0,,0.4951,7,text_no_ocr,1.77
EPID_Reports_en_6643392246c49_Vol_51_no_14-english.pdf,PDF_EXTRACT_EPID_Reports_en_6643392246c49_Vol_51_no_14-english.md,1,0,,0.5731,7,text_no_ocr,1.36
EPID_Reports_en_664339d220499_Vol_51_no_15-english.pdf,PDF_EXTRACT_EPID_Reports_en_664339d220499_Vol_51_no_15-english.md,1,0,,0.6304,8,text_no_ocr,1.32
EPID_Reports_en_66433b57bd1c3_Vol_51_no_16-english.pdf,PDF_EXTRACT_EPID_Reports_en_66433b57bd1c3_Vol_51_no_16-english.md,1,0,,0.4644,7,text_no_ocr,1.50
EPID_Reports_en_66470ed89cc08_Vol_51_no_18-english.pdf,PDF_EXTRACT_EPID_Reports_en_66470ed89cc08_Vol_51_no_18-english.md,1,0,,0.5920,6,text_no_ocr,1.40
EPID_Reports_en_66594f05449fe_Vol_51_no_19-english.pdf,PDF_EXTRACT_EPID_Reports_en_66594f05449fe_Vol_51_no_19-english.md,1,0,,0.4884,7,text_no_ocr,1.59
EPID_Reports_en_6668202fbb31f_Vol_51_no_20-english.pdf,PDF_EXTRACT_EPID_Reports_en_6668202fbb31f_Vol_51_no_20-english.md,1,0,,0.4266,7,text_no_ocr,1.40
EPID_Reports_en_666820c3d617d_Vol_51_no_21-english.pdf,PDF_EXTRACT_EPID_Reports_en_666820c3d617d_Vol_51_no_21-english.md,1,0,,0.5607,7,text_no_ocr,1.15
EPID_Reports_en_6671117d736a4_Vol_51_no_22-english.pdf,PDF_EXTRACT_EPID_Reports_en_6671117d736a4_Vol_51_no_22-english.md,1,0,,0.5394,10,text_no_ocr,1.40
EPID_Reports_en_66779b291204f_Vol_51_no_23-english.pdf,PDF_EXTRACT_EPID_Reports_en_66779b291204f_Vol_51_no_23-english.md,1,0,,0.5624,9,text_no_ocr,1.31
EPID_Reports_en_6684d253a04fc_Vol_51_no_24-english.pdf,PDF_EXTRACT_EPID_Reports_en_6684d253a04fc_Vol_51_no_24-english.md,1,0,,0.6151,9,text_no_ocr,1.56
EPID_Reports_en_6694ff674fee1_Vol_51_no_25-english.pdf,PDF_EXTRACT_EPID_Reports_en_6694ff674fee1_Vol_51_no_25-english.md,1,0,,0.5245,9,text_no_ocr,1.32
EPID_Reports_en_6696544245aa2_Vol_51_no_26-english.pdf,PDF_EXTRACT_EPID_Reports_en_6696544245aa2_Vol_51_no_26-english.md,1,0,,0.5724,8,text_no_ocr,1.53
EPID_Reports_en_66a087ce95622_Vol_51_no_27-english.pdf,PDF_EXTRACT_EPID_Reports_en_66a087ce95622_Vol_51_no_27-english.md,1,0,,0.5112,8,text_no_ocr,1.60
EPID_Reports_en_66ac5da0ebd2d_Vol_51_no_28-english.pdf,PDF_EXTRACT_EPID_Reports_en_66ac5da0ebd2d_Vol_51_no_28-english.md,1,0,,0.5068,8,text_no_ocr,1.57
EPID_Reports_en_66b1cf8a4ad9f_Vol_51_no_29-english.pdf,PDF_EXTRACT_EPID_Reports_en_66b1cf8a4ad9f_Vol_51_no_29-english.md,1,0,,0.5628,8,text_no_ocr,1.60
EPID_Reports_en_66bf09b97f5a9_Vol_51_no_30-english.pdf,PDF_EXTRACT_EPID_Reports_en_66bf09b97f5a9_Vol_51_no_30-english.md,1,0,,0.5270,8,text_no_ocr,1.41
EPID_Reports_en_66d6b1a9a27ff_Vol_51_no_31-english.pdf,PDF_EXTRACT_EPID_Reports_en_66d6b1a9a27ff_Vol_51_no_31-english.md,1,0,,0.5877,7,text_no_ocr,1.30
EPID_Reports_en_66e0a3fb5dada_Vol_51_no_32-english.pdf,PDF_EXTRACT_EPID_Reports_en_66e0a3fb5dada_Vol_51_no_32-english.md,1,0,,0.5914,6,text_no_ocr,1.53
EPID_Reports_en_66e6d55fd7f20_Vol_51_no_33-english.pdf,PDF_EXTRACT_EPID_Reports_en_66e6d55fd7f20_Vol_51_no_33-english.md,1,0,,0.5323,7,text_no_ocr,1.39
EPID_Reports_en_66eb1c6a4410b_Vol_51_no_34-english.pdf,PDF_EXTRACT_EPID_Reports_en_66eb1c6a4410b_Vol_51_no_34-english.md,1,0,,0.5614,7,text_no_ocr,1.36
EPID_Reports_en_66fbbb2d086ab_Vol_51_no_35-english.pdf,PDF_EXTRACT_EPID_Reports_en_66fbbb2d086ab_Vol_51_no_35-english.md,1,0,,0.5199,7,text_no_ocr,1.39
EPID_Reports_en_66ff7279f1888_Vol_51_no_36-english.pdf,PDF_EXTRACT_EPID_Reports_en_66ff7279f1888_Vol_51_no_36-english.md,1,0,,0.5093,6,text_no_ocr,1.29
EPID_Reports_en_6720aaaf8a140_Vol_51_no_37-english.pdf,PDF_EXTRACT_EPID_Reports_en_6720aaaf8a140_Vol_51_no_37-english.md,1,0,,0.5672,7,text_no_ocr,1.21
EPID_Reports_en_672854d74d85a_Vol_51_no_38-english.pdf,PDF_EXTRACT_EPID_Reports_en_672854d74d85a_Vol_51_no_38-english.md,1,0,,0.4751,7,text_no_ocr,1.40
EPID_Reports_en_673db818c5fc5_Vol_51_no_39-english.pdf,PDF_EXTRACT_EPID_Reports_en_673db818c5fc5_Vol_51_no_39-english.md,1,0,,0.5121,8,text_no_ocr,1.43
EPID_Reports_en_674c6cd3a3abf_Vol_51_no_40-english.pdf,PDF_EXTRACT_EPID_Reports_en_674c6cd3a3abf_Vol_51_no_40-english.md,1,0,,0.5936,6,text_no_ocr,1.32
EPID_Reports_en_674dd927c23f5_Vol_51_no_41-english.pdf,PDF_EXTRACT_EPID_Reports_en_674dd927c23f5_Vol_51_no_41-english.md,1,0,,0.5958,7,text_no_ocr,1.38
EPID_Reports_en_6750164772a63_Vol_51_no_42-english.pdf,PDF_EXTRACT_EPID_Reports_en_6750164772a63_Vol_51_no_42-english.md,1,0,,0.4352,6,text_no_ocr,1.56
EPID_Reports_en_67528d453491c_Vol_51_no_43-english.pdf,PDF_EXTRACT_EPID_Reports_en_67528d453491c_Vol_51_no_43-english.md,1,0,,0.4747,8,text_no_ocr,1.43
EPID_Reports_en_676a4a657c59e_Vol_51_no_44-english.pdf,PDF_EXTRACT_EPID_Reports_en_676a4a657c59e_Vol_51_no_44-english.md,1,0,,0.6062,8,text_no_ocr,1.38
EPID_Reports_en_676b75522a914_Vol_51_no_45-english.pdf,PDF_EXTRACT_EPID_Reports_en_676b75522a914_Vol_51_no_45-english.md,1,0,,0.5797,7,text_no_ocr,1.49
EPID_Reports_en_676e4fc224102_Vol_51_no_46-english.pdf,PDF_EXTRACT_EPID_Reports_en_676e4fc224102_Vol_51_no_46-english.md,1,0,,0.5353,7,text_no_ocr,1.31
EPID_Reports_en_6774e69c98a1d_Vol_51_no_47-english.pdf,PDF_EXTRACT_EPID_Reports_en_6774e69c98a1d_Vol_51_no_47-english.md,1,0,,0.4689,7,text_no_ocr,1.33
EPID_Reports_en_6775145512e73_Vol_51_no_48-english.pdf,PDF_EXTRACT_EPID_Reports_en_6775145512e73_Vol_51_no_48-english.md,1,0,,0.5107,8,text_no_ocr,1.86
EPID_Reports_en_678dd36a7ca8f_Vol_51_no_49-english.pdf,PDF_EXTRACT_EPID_Reports_en_678dd36a7ca8f_Vol_51_no_49-english.md,1,0,,0.5025,7,text_no_ocr,1.65
EPID_Reports_en_679310bbce5a9_Vol_51_no_50-english.pdf,PDF_EXTRACT_EPID_Reports_en_679310bbce5a9_Vol_51_no_50-english.md,1,0,,0.5409,7,text_no_ocr,1.61
EPID_Reports_en_67aec5f8cb106_Vol_51_no_51-english.pdf,PDF_EXTRACT_EPID_Reports_en_67aec5f8cb106_Vol_51_no_51-english.md,1,0,,0.4508,6,text_no_ocr,1.51
EPID_Reports_en_67aec67b2a795_Vol_51_no_52-english.pdf,PDF_EXTRACT_EPID_Reports_en_67aec67b2a795_Vol_51_no_52-english.md,1,0,,0.4896,7,text_no_ocr,1.42
EPID_Reports_en_67c181e537afa_Vol_52_no_01-english.pdf,PDF_EXTRACT_EPID_Reports_en_67c181e537afa_Vol_52_no_01-english.md,1,0,,0.5836,9,text_no_ocr,1.05
EPID_Reports_en_67c96592b4988_Vol_52_no_02-english.pdf,PDF_EXTRACT_EPID_Reports_en_67c96592b4988_Vol_52_no_02-english.md,1,0,,0.6080,8,text_no_ocr,1.43
EPID_Reports_en_67cbde266f229_Vol_52_no_03-english.pdf,PDF_EXTRACT_EPID_Reports_en_67cbde266f229_Vol_52_no_03-english.md,1,0,,0.5370,7,text_no_ocr,1.62
EPID_Reports_en_67d264275bb79_Vol_52_no_04-english.pdf,PDF_EXTRACT_EPID_Reports_en_67d264275bb79_Vol_52_no_04-english.md,1,0,,0.5184,8,text_no_ocr,1.59
EPID_Reports_en_67d929c3161cb_Vol_52_no_05-english.pdf,PDF_EXTRACT_EPID_Reports_en_67d929c3161cb_Vol_52_no_05-english.md,1,0,,0.5551,8,text_no_ocr,1.32
EPID_Reports_en_67de6da079b22_Vol_52_no_06-english.pdf,PDF_EXTRACT_EPID_Reports_en_67de6da079b22_Vol_52_no_06-english.md,1,0,,0.6325,8,text_no_ocr,1.39
EPID_Reports_en_67e5146001bbd_Vol_52_no_07-english.pdf,PDF_EXTRACT_EPID_Reports_en_67e5146001bbd_Vol_52_no_07-english.md,1,0,,0.5580,8,text_no_ocr,1.41
EPID_Reports_en_6819e7a159d0c_Vol_52_no_08-english.pdf,PDF_EXTRACT_EPID_Reports_en_6819e7a159d0c_Vol_52_no_08-english.md,1,0,,0.4849,6,text_no_ocr,1.66
EPID_Reports_en_681b23febce64_Vol_52_no_09-english.pdf,PDF_EXTRACT_EPID_Reports_en_681b23febce64_Vol_52_no_09-english.md,1,0,,0.5713,8,text_no_ocr,1.37
EPID_Reports_en_6823310415d99_Vol_52_no_11-english.pdf,PDF_EXTRACT_EPID_Reports_en_6823310415d99_Vol_52_no_11-english.md,1,0,,0.5519,6,text_no_ocr,1.43
EPID_Reports_en_6824178f7d99c_Vol_52_no_12-english.pdf,PDF_EXTRACT_EPID_Reports_en_6824178f7d99c_Vol_52_no_12-english.md,1,0,,0.5523,9,text_no_ocr,1.61
EPID_Reports_en_682834bc71a0e_Vol_52_no_10-english.pdf,PDF_EXTRACT_EPID_Reports_en_682834bc71a0e_Vol_52_no_10-english.md,1,0,,0.5818,8,text_no_ocr,1.36
EPID_Reports_en_682d9006bc1e5_Vol_52_no_13-english.pdf,PDF_EXTRACT_EPID_Reports_en_682d9006bc1e5_Vol_52_no_13-english.md,1,0,,0.5967,8,text_no_ocr,1.51
